X,CH1,Start,Increment,
Sequence,Volt,-6.000000e-05,1.000000e-07
845,-3.20e-01,
846,-1.60e-01,
847,-4.00e-01,
848,-2.40e-01,
849,-5.60e-01,
850,-4.80e-01,
851,-6.40e-01,
852,-5.60e-01,
853,-7.20e-01,
854,-6.40e-01,
855,-9.60e-01,
856,-8.80e-01,
857,-1.04e+00,
858,-9.60e-01,
859,-1.28e+00,
860,-1.12e+00,
861,-1.36e+00,
862,-1.28e+00,
863,-1.52e+00,
864,-1.44e+00,
865,-1.60e+00,
866,-1.52e+00,
867,-1.84e+00,
868,-1.76e+00,
869,-1.92e+00,
870,-1.76e+00,
871,-2.00e+00,
872,-1.92e+00,
873,-2.08e+00,
874,-2.08e+00,
875,-2.24e+00,
876,-2.16e+00,
877,-2.32e+00,
878,-2.24e+00,
879,-2.56e+00,
880,-2.56e+00,
881,-2.32e+00,
882,-2.48e+00,
883,-2.64e+00,
884,-2.56e+00,
885,-2.72e+00,
886,-2.64e+00,
887,-2.88e+00,
888,-2.80e+00,
889,-2.96e+00,
890,-3.04e+00,
891,-2.80e+00,
892,-2.96e+00,
893,-3.20e+00,
894,-3.12e+00,
895,-3.28e+00,
896,-3.12e+00,
897,-3.36e+00,
898,-3.36e+00,
899,-3.20e+00,
900,-3.28e+00,
901,-3.52e+00,
902,-3.28e+00,
903,-3.52e+00,
904,-3.44e+00,
905,-3.68e+00,
906,-3.52e+00,
907,-3.68e+00,
908,-3.60e+00,
909,-3.76e+00,
910,-3.76e+00,
911,-3.60e+00,
912,-3.60e+00,
913,-3.84e+00,
914,-3.76e+00,
915,-3.92e+00,
916,-3.84e+00,
917,-3.92e+00,
918,-3.84e+00,
919,-4.00e+00,
920,-4.00e+00,
921,-3.84e+00,
922,-4.00e+00,
923,-3.84e+00,
924,-3.92e+00,
925,-4.08e+00,
926,-3.92e+00,
927,-4.08e+00,
928,-4.08e+00,
929,-3.92e+00,
930,-4.08e+00,
931,-3.92e+00,
932,-4.08e+00,
933,-4.00e+00,
934,-4.08e+00,
935,-4.00e+00,
936,-4.08e+00,
937,-4.00e+00,
938,-4.08e+00,
939,-4.00e+00,
940,-4.08e+00,
941,-4.00e+00,
942,-4.08e+00,
943,-4.00e+00,
944,-4.08e+00,
945,-3.92e+00,
946,-4.08e+00,
947,-3.92e+00,
948,-4.08e+00,
949,-3.92e+00,
950,-3.92e+00,
951,-4.08e+00,
952,-4.00e+00,
953,-3.92e+00,
954,-4.00e+00,
955,-3.84e+00,
956,-3.84e+00,
957,-4.00e+00,
958,-3.92e+00,
959,-3.76e+00,
960,-3.92e+00,
961,-3.76e+00,
962,-3.76e+00,
963,-3.68e+00,
964,-3.76e+00,
965,-3.60e+00,
966,-3.68e+00,
967,-3.52e+00,
968,-3.68e+00,
969,-3.44e+00,
970,-3.60e+00,
971,-3.44e+00,
972,-3.52e+00,
973,-3.28e+00,
974,-3.28e+00,
975,-3.52e+00,
976,-3.36e+00,
977,-3.20e+00,
978,-3.28e+00,
979,-3.12e+00,
980,-3.28e+00,
981,-2.96e+00,
982,-3.20e+00,
983,-2.96e+00,
984,-3.04e+00,
985,-2.88e+00,
986,-2.96e+00,
987,-2.80e+00,
988,-2.88e+00,
989,-2.64e+00,
990,-2.72e+00,
991,-2.56e+00,
992,-2.64e+00,
993,-2.32e+00,
994,-2.56e+00,
995,-2.32e+00,
996,-2.40e+00,
997,-2.24e+00,
998,-2.32e+00,
999,-2.08e+00,
1000,-2.24e+00,
1001,-1.92e+00,
1002,-2.08e+00,
1003,-1.84e+00,
1004,-2.00e+00,
1005,-1.76e+00,
1006,-1.92e+00,
1007,-1.60e+00,
1008,-1.68e+00,
1009,-1.44e+00,
1010,-1.52e+00,
1011,-1.28e+00,
1012,-1.36e+00,
1013,-1.20e+00,
1014,-1.28e+00,
1015,-1.12e+00,
1016,-1.20e+00,
1017,-9.60e-01,
1018,-1.04e+00,
1019,-8.00e-01,
1020,-9.60e-01,
1021,-6.40e-01,
1022,-7.20e-01,
1023,-5.60e-01,
1024,-6.40e-01,
1025,-4.80e-01,
1026,-5.60e-01,
1027,-2.40e-01,
1028,-3.20e-01,
1029,-8.00e-02,
1030,-2.40e-01,
1031,8.00e-02,
1032,0.00e+00,
1033,1.60e-01,
1034,8.00e-02,
1035,3.20e-01,
1036,2.40e-01,
1037,4.80e-01,
1038,4.00e-01,
1039,5.60e-01,
1040,4.80e-01,
1041,7.20e-01,
1042,6.40e-01,
1043,8.80e-01,
1044,8.00e-01,
1045,1.12e+00,
1046,9.60e-01,
1047,1.12e+00,
1048,1.20e+00,
1049,1.04e+00,
1050,1.12e+00,
1051,1.44e+00,
1052,1.36e+00,
1053,1.52e+00,
1054,1.44e+00,
1055,1.76e+00,
1056,1.68e+00,
1057,1.84e+00,
1058,1.76e+00,
1059,1.92e+00,
1060,1.84e+00,
1061,2.16e+00,
1062,2.00e+00,
1063,2.24e+00,
1064,2.16e+00,
1065,2.40e+00,
1066,2.32e+00,
1067,2.56e+00,
1068,2.48e+00,
1069,2.72e+00,
1070,2.64e+00,
1071,2.80e+00,
1072,2.72e+00,
1073,2.88e+00,
1074,2.80e+00,
1075,3.04e+00,
1076,2.96e+00,
1077,3.20e+00,
1078,3.12e+00,
1079,3.28e+00,
1080,3.20e+00,
1081,3.52e+00,
1082,3.36e+00,
1083,3.60e+00,
1084,3.52e+00,
1085,3.68e+00,
1086,3.60e+00,
1087,3.84e+00,
1088,3.68e+00,
1089,3.92e+00,
1090,3.76e+00,
1091,4.08e+00,
1092,4.00e+00,
1093,4.16e+00,
1094,4.00e+00,
1095,4.24e+00,
1096,4.16e+00,
1097,4.40e+00,
1098,4.16e+00,
1099,4.48e+00,
1100,4.32e+00,
1101,4.56e+00,
1102,4.40e+00,
1103,4.64e+00,
1104,4.48e+00,
1105,4.80e+00,
1106,4.64e+00,
1107,4.80e+00,
1108,4.72e+00,
1109,4.88e+00,
1110,4.80e+00,
1111,4.96e+00,
1112,4.88e+00,
1113,5.12e+00,
1114,5.12e+00,
1115,4.96e+00,
1116,5.04e+00,
1117,5.20e+00,
1118,5.12e+00,
1119,5.28e+00,
1120,5.28e+00,
1121,5.12e+00,
1122,5.20e+00,
1123,5.44e+00,
1124,5.36e+00,
1125,5.44e+00,
1126,5.36e+00,
1127,5.44e+00,
1128,5.36e+00,
1129,5.52e+00,
1130,5.52e+00,
1131,5.44e+00,
1132,5.44e+00,
1133,5.60e+00,
1134,5.60e+00,
1135,5.44e+00,
1136,5.60e+00,
1137,5.52e+00,
1138,5.52e+00,
1139,5.76e+00,
1140,5.52e+00,
1141,5.76e+00,
1142,5.76e+00,
1143,5.52e+00,
1144,5.76e+00,
1145,5.52e+00,
1146,5.76e+00,
1147,5.60e+00,
1148,5.68e+00,
1149,5.76e+00,
1150,5.68e+00,
1151,5.76e+00,
1152,5.76e+00,
1153,5.68e+00,
1154,5.68e+00,
1155,5.76e+00,
1156,5.76e+00,
1157,5.60e+00,
1158,5.52e+00,
1159,5.76e+00,
1160,5.52e+00,
1161,5.76e+00,
1162,5.60e+00,
1163,5.52e+00,
1164,5.60e+00,
1165,5.52e+00,
1166,5.60e+00,
1167,5.52e+00,
1168,5.60e+00,
1169,5.44e+00,
1170,5.52e+00,
1171,5.36e+00,
1172,5.52e+00,
1173,5.36e+00,
1174,5.44e+00,
1175,5.20e+00,
1176,5.44e+00,
1177,5.20e+00,
1178,5.44e+00,
1179,5.20e+00,
1180,5.28e+00,
1181,5.12e+00,
1182,5.20e+00,
1183,5.12e+00,
1184,5.20e+00,
1185,5.04e+00,
1186,5.12e+00,
1187,4.88e+00,
1188,4.96e+00,
1189,4.88e+00,
1190,4.96e+00,
1191,4.80e+00,
1192,4.88e+00,
1193,4.72e+00,
1194,4.80e+00,
1195,4.64e+00,
1196,4.64e+00,
1197,4.48e+00,
1198,4.56e+00,
1199,4.48e+00,
